station,station_name,valid(UTC),tmpf,sknt,vis1_coeff,vis2_coeff,vis3_coeff,ptype,precip,
MDW,Chicago Midway,2022-01-16 07:00,20,4,0.069,0.096,,NP,0,
MDW,Chicago Midway,2022-01-16 08:00,19,6,0.073,0.096,,NP,0,
MDW,Chicago Midway,2022-01-16 09:00,19,7,0.067,0.093,,NP,0,
MDW,Chicago Midway,2022-01-16 10:00,18,2,0.084,0.1,,NP,0,
MDW,Chicago Midway,2022-01-16 11:00,18,6,0.092,0.112,,NP,0,
MDW,Chicago Midway,2022-01-16 12:00,16,4,0.107,0.142,,NP,0,
MDW,Chicago Midway,2022-01-16 13:00,17,3,0.126,0.137,,NP,0,
MDW,Chicago Midway,2022-01-16 14:00,18,5,0.118,0.148,,NP,0,
MDW,Chicago Midway,2022-01-16 15:00,19,3,0.127,0.149,,NP,0,
MDW,Chicago Midway,2022-01-16 16:00,21,4,0.115,0.147,,NP,0,
MDW,Chicago Midway,2022-01-16 17:00,24,7,0.143,0.158,,NP,0,
MDW,Chicago Midway,2022-01-16 18:00,26,4,0.125,0.167,,NP,0,
MDW,Chicago Midway,2022-01-16 19:00,28,3,0.132,0.164,,NP,0,
MDW,Chicago Midway,2022-01-16 20:00,28,2,0.114,0.158,,NP,0,
MDW,Chicago Midway,2022-01-16 21:00,29,5,0.12,0.141,,NP,0,
MDW,Chicago Midway,2022-01-16 22:00,30,3,0.084,0.108,,NP,0,
MDW,Chicago Midway,2022-01-16 23:00,29,8,0.101,0.117,,NP,0,
MDW,Chicago Midway,2022-01-17 00:00,28,7,0.096,0.115,,NP,0,
MDW,Chicago Midway,2022-01-17 01:00,28,7,0.076,0.101,,NP,0,
MDW,Chicago Midway,2022-01-17 02:00,27,9,0.107,0.126,,NP,0,
MDW,Chicago Midway,2022-01-17 03:00,25,6,0.658,0.707,,S-,0,
MDW,Chicago Midway,2022-01-17 04:00,25,7,1.377,1.469,,S-,0,
MDW,Chicago Midway,2022-01-17 05:00,25,8,0.197,0.224,,NP,0,
MDW,Chicago Midway,2022-01-17 06:00,26,9,0.224,0.228,,NP,0,
MDW,Chicago Midway,2022-01-17 07:00,25,10,0.202,0.224,,NP,0,
MDW,Chicago Midway,2022-01-17 08:00,25,11,0.227,0.252,,NP,0,
MDW,Chicago Midway,2022-01-17 09:00,25,11,0.237,0.276,,NP,0,
MDW,Chicago Midway,2022-01-17 10:00,26,8,0.199,0.232,,NP,0,
MDW,Chicago Midway,2022-01-17 11:00,26,11,0.167,0.199,,NP,0,
MDW,Chicago Midway,2022-01-17 12:00,26,15,0.138,0.17,,NP,0,
MDW,Chicago Midway,2022-01-17 13:00,26,10,0.125,0.145,,NP,0,
MDW,Chicago Midway,2022-01-17 14:00,26,14,0.122,0.15,,NP,0,
MDW,Chicago Midway,2022-01-17 15:00,27,15,0.123,0.147,,NP,0,
MDW,Chicago Midway,2022-01-17 16:00,28,12,0.136,0.159,,?1,0,
MDW,Chicago Midway,2022-01-17 17:00,29,14,0.091,0.105,,NP,0,
MDW,Chicago Midway,2022-01-17 18:00,30,11,0.078,0.093,,NP,0,
MDW,Chicago Midway,2022-01-17 19:00,29,15,0.071,0.099,,NP,0,
MDW,Chicago Midway,2022-01-17 20:00,30,13,0.071,0.095,,NP,0,
MDW,Chicago Midway,2022-01-17 21:00,30,11,0.084,0.109,,NP,0,
MDW,Chicago Midway,2022-01-17 22:00,29,10,0.077,0.095,,NP,0,
MDW,Chicago Midway,2022-01-17 23:00,29,8,0.069,0.092,,NP,0,
MDW,Chicago Midway,2022-01-18 00:00,30,7,0.063,0.085,,NP,0,
MDW,Chicago Midway,2022-01-18 01:00,30,9,0.07,0.094,,NP,0,
MDW,Chicago Midway,2022-01-18 02:00,30,8,0.084,0.104,,NP,0,
MDW,Chicago Midway,2022-01-18 03:00,30,9,0.09,0.108,,NP,0,
MDW,Chicago Midway,2022-01-18 04:00,27,6,0.106,0.127,,NP,0,
MDW,Chicago Midway,2022-01-18 05:00,26,6,0.115,0.134,,NP,0,
MDW,Chicago Midway,2022-01-18 06:00,25,7,0.128,0.149,,NP,0,
MDW,Chicago Midway,2022-01-18 07:00,24,7,0.159,0.179,,NP,0,
MDW,Chicago Midway,2022-01-18 08:00,23,6,0.16,0.185,,NP,0,
MDW,Chicago Midway,2022-01-18 09:00,22,6,0.19,0.218,,NP,0,
MDW,Chicago Midway,2022-01-18 10:00,23,2,0.225,0.244,,NP,0,
MDW,Chicago Midway,2022-01-18 11:00,24,5,0.213,0.244,,NP,0,
MDW,Chicago Midway,2022-01-18 12:00,24,3,0.208,0.241,,NP,0,
MDW,Chicago Midway,2022-01-18 13:00,25,6,0.189,0.221,,NP,0,
MDW,Chicago Midway,2022-01-18 14:00,25,8,0.162,0.198,,NP,0,
MDW,Chicago Midway,2022-01-18 15:00,27,9,0.118,0.145,,NP,0,
MDW,Chicago Midway,2022-01-18 16:00,31,12,0.096,0.123,,NP,0,
MDW,Chicago Midway,2022-01-18 17:00,33,14,0.094,0.115,,NP,0,
MDW,Chicago Midway,2022-01-18 18:00,38,12,0.088,0.104,,NP,0,
MDW,Chicago Midway,2022-01-18 19:00,41,18,0.057,0.082,,NP,0,
MDW,Chicago Midway,2022-01-18 20:00,44,19,0.058,0.074,,NP,0,
MDW,Chicago Midway,2022-01-18 21:00,45,17,0.065,0.08,,NP,0,
MDW,Chicago Midway,2022-01-18 22:00,45,16,0.061,0.078,,NP,0,
MDW,Chicago Midway,2022-01-18 23:00,44,16,0.058,0.079,,NP,0,
MDW,Chicago Midway,2022-01-19 00:00,43,16,0.056,0.081,,NP,0,
MDW,Chicago Midway,2022-01-19 01:00,43,19,0.058,0.079,,NP,0,
MDW,Chicago Midway,2022-01-19 02:00,42,16,0.058,0.08,,NP,0,
MDW,Chicago Midway,2022-01-19 03:00,42,15,0.061,0.08,,NP,0,
MDW,Chicago Midway,2022-01-19 04:00,43,13,0.058,0.078,,NP,0,
MDW,Chicago Midway,2022-01-19 05:00,43,13,0.056,0.078,,NP,0,
MDW,Chicago Midway,2022-01-19 06:00,43,17,0.061,0.083,,NP,0,
MDW,Chicago Midway,2022-01-19 07:00,41,15,0.07,0.097,,NP,0,
MDW,Chicago Midway,2022-01-19 08:00,40,14,0.106,0.12,,NP,0,
MDW,Chicago Midway,2022-01-19 09:00,38,13,0.137,0.159,,NP,0,
MDW,Chicago Midway,2022-01-19 10:00,37,11,0.138,0.158,,NP,0,
MDW,Chicago Midway,2022-01-19 11:00,34,18,0.068,0.096,,NP,0,
MDW,Chicago Midway,2022-01-19 12:00,31,13,0.053,0.069,,NP,0,
MDW,Chicago Midway,2022-01-19 13:00,29,14,0.059,0.081,,NP,0,
MDW,Chicago Midway,2022-01-19 14:00,26,10,0.057,0.073,,NP,0,
MDW,Chicago Midway,2022-01-19 15:00,23,14,0.06,0.079,,NP,0,
MDW,Chicago Midway,2022-01-19 16:00,23,12,0.065,0.085,,NP,0,
MDW,Chicago Midway,2022-01-19 17:00,22,11,0.067,0.082,,NP,0,
MDW,Chicago Midway,2022-01-19 18:00,23,13,0.067,0.083,,NP,0,
MDW,Chicago Midway,2022-01-19 19:00,23,14,0.06,0.081,,NP,0,
MDW,Chicago Midway,2022-01-19 20:00,23,13,0.071,0.087,,NP,0,
MDW,Chicago Midway,2022-01-19 21:00,22,17,0.062,0.078,,NP,0,
MDW,Chicago Midway,2022-01-19 22:00,22,15,0.063,0.082,,NP,0,
MDW,Chicago Midway,2022-01-19 23:00,20,12,0.062,0.085,,NP,0,
MDW,Chicago Midway,2022-01-20 00:00,19,11,0.056,0.073,,NP,0,
MDW,Chicago Midway,2022-01-20 01:00,18,13,0.054,0.067,,NP,0,
MDW,Chicago Midway,2022-01-20 04:00,15,13,0.05,0.068,,NP,0,
MDW,Chicago Midway,2022-01-20 05:00,14,14,0.05,0.063,,NP,0,
MDW,Chicago Midway,2022-01-20 06:00,14,10,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-01-20 07:00,13,11,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-01-20 08:00,12,11,0.05,0.056,,NP,0,
MDW,Chicago Midway,2022-01-20 09:00,11,12,0.05,0.058,,NP,0,
MDW,Chicago Midway,2022-01-20 10:00,11,14,0.05,0.064,,NP,0,
MDW,Chicago Midway,2022-01-20 11:00,10,13,0.052,0.062,,NP,0,
MDW,Chicago Midway,2022-01-20 12:00,10,12,0.05,0.058,,NP,0,
MDW,Chicago Midway,2022-01-20 13:00,9,11,0.051,0.06,,NP,0,
MDW,Chicago Midway,2022-01-20 14:00,10,10,0.058,0.068,,NP,0,
MDW,Chicago Midway,2022-01-20 15:00,11,13,0.058,0.068,,NP,,
MDW,Chicago Midway,2022-01-20 16:00,14,8,0.05,0.07,,NP,0,
MDW,Chicago Midway,2022-01-20 17:00,17,11,0.055,0.07,,NP,0,
MDW,Chicago Midway,2022-01-20 18:00,19,11,0.05,0.064,,NP,0,
MDW,Chicago Midway,2022-01-20 19:00,21,11,0.051,0.063,,NP,0,
MDW,Chicago Midway,2022-01-20 20:00,21,8,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-01-20 21:00,21,8,0.05,0.057,,NP,0,
MDW,Chicago Midway,2022-01-20 22:00,20,7,0.05,0.062,,NP,0,
MDW,Chicago Midway,2022-01-20 23:00,18,7,0.05,0.06,,NP,0,
MDW,Chicago Midway,2022-01-21 00:00,17,7,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-01-21 01:00,17,7,0.05,0.065,,NP,0,
MDW,Chicago Midway,2022-01-21 02:00,17,5,0.051,0.066,,NP,0,
MDW,Chicago Midway,2022-01-21 03:00,15,7,0.052,0.07,,NP,0,
MDW,Chicago Midway,2022-01-21 04:00,14,7,0.052,0.069,,NP,0,
MDW,Chicago Midway,2022-01-21 05:00,13,7,0.055,0.073,,NP,0,
MDW,Chicago Midway,2022-01-21 06:00,12,4,0.064,0.078,,NP,0,
MDW,Chicago Midway,2022-01-21 07:00,11,4,0.062,0.082,,NP,0,
MDW,Chicago Midway,2022-01-21 08:00,11,4,0.069,0.085,,NP,0,
MDW,Chicago Midway,2022-01-21 09:00,11,5,0.073,0.094,,NP,0,
MDW,Chicago Midway,2022-01-21 10:00,12,4,0.062,0.089,,NP,0,
MDW,Chicago Midway,2022-01-21 11:00,13,3,0.07,0.097,,NP,0,
MDW,Chicago Midway,2022-01-21 12:00,14,1,0.07,0.097,,NP,0,
MDW,Chicago Midway,2022-01-21 13:00,15,1,0.117,0.114,,NP,0,
MDW,Chicago Midway,2022-01-21 14:00,16,2,0.146,0.14,,NP,0,
MDW,Chicago Midway,2022-01-21 15:00,18,2,0.132,0.134,,?1,0,
MDW,Chicago Midway,2022-01-21 16:00,22,7,0.06,0.086,,?1,0,
MDW,Chicago Midway,2022-01-21 17:00,24,6,0.05,0.062,,NP,0,
MDW,Chicago Midway,2022-01-21 18:00,25,8,0.05,0.066,,NP,0,
MDW,Chicago Midway,2022-01-21 19:00,24,5,0.057,0.07,,NP,0,
MDW,Chicago Midway,2022-01-21 20:00,24,7,0.06,0.074,,NP,0,
MDW,Chicago Midway,2022-01-21 21:00,26,9,0.05,0.07,,NP,0,
MDW,Chicago Midway,2022-01-21 22:00,26,8,0.051,0.068,,NP,0,
MDW,Chicago Midway,2022-01-21 23:00,25,8,0.051,0.067,,NP,0,
MDW,Chicago Midway,2022-01-22 00:00,24,5,0.058,0.077,,NP,0,
MDW,Chicago Midway,2022-01-22 01:00,23,5,0.064,0.084,,NP,0,
MDW,Chicago Midway,2022-01-22 02:00,22,6,0.07,0.095,,NP,0,
MDW,Chicago Midway,2022-01-22 03:00,21,7,0.068,0.091,,NP,0,
MDW,Chicago Midway,2022-01-22 04:00,20,9,0.072,0.095,,NP,0,
MDW,Chicago Midway,2022-01-22 05:00,20,6,0.072,0.092,,NP,0,
MDW,Chicago Midway,2022-01-22 06:00,20,7,0.072,0.092,,NP,0,
MDW,Chicago Midway,2022-01-22 07:00,21,9,0.064,0.088,,NP,0,
MDW,Chicago Midway,2022-01-22 08:00,21,9,0.069,0.09,,NP,0,
MDW,Chicago Midway,2022-01-22 09:00,21,12,0.076,0.097,,NP,0,
MDW,Chicago Midway,2022-01-22 10:00,21,13,0.074,0.095,,NP,0,
MDW,Chicago Midway,2022-01-22 11:00,22,15,0.124,0.158,,?0,0,
MDW,Chicago Midway,2022-01-22 12:00,22,15,0.118,0.133,,?1,0,
MDW,Chicago Midway,2022-01-22 13:00,22,14,0.099,0.112,,NP,0,
MDW,Chicago Midway,2022-01-22 14:00,23,14,0.104,0.119,,NP,0,
MDW,Chicago Midway,2022-01-22 15:00,25,10,0.103,0.117,,NP,0,
MDW,Chicago Midway,2022-01-22 16:00,26,15,0.095,0.115,,NP,0,
MDW,Chicago Midway,2022-01-22 17:00,28,15,0.089,0.106,,?1,0,
MDW,Chicago Midway,2022-01-22 18:00,30,14,0.077,0.092,,NP,0,
MDW,Chicago Midway,2022-01-22 19:00,33,14,0.066,0.081,,NP,0,
MDW,Chicago Midway,2022-01-22 20:00,35,17,0.059,0.076,,NP,0,
MDW,Chicago Midway,2022-01-22 21:00,35,13,0.05,0.067,,NP,0,
MDW,Chicago Midway,2022-01-22 22:00,33,16,0.05,0.058,,NP,0,
MDW,Chicago Midway,2022-01-22 23:00,30,13,0.05,0.056,,NP,0,
MDW,Chicago Midway,2022-01-23 00:00,28,10,0.05,0.063,,NP,0,
MDW,Chicago Midway,2022-01-23 01:00,26,13,0.05,0.06,,NP,0,
MDW,Chicago Midway,2022-01-23 02:00,26,13,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-01-23 03:00,25,13,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-01-23 04:00,25,10,0.05,0.056,,NP,0,
MDW,Chicago Midway,2022-01-23 05:00,23,8,1.193,1.136,,S-,0,
MDW,Chicago Midway,2022-01-23 06:00,23,2,0.836,1.307,,S-,0,
MDW,Chicago Midway,2022-01-23 07:00,23,4,1.524,2.301,,S-,0,
MDW,Chicago Midway,2022-01-23 08:00,23,5,6.151,3.661,,S ,0,
MDW,Chicago Midway,2022-01-23 09:00,23,8,2.524,2.53,,S ,0,
MDW,Chicago Midway,2022-01-23 10:00,24,9,2.246,2.738,,S ,0,
MDW,Chicago Midway,2022-01-23 11:00,24,9,2.286,2.512,,S ,0,
MDW,Chicago Midway,2022-01-23 12:00,24,9,0.61,0.8,,S-,0,
MDW,Chicago Midway,2022-01-23 13:00,22,17,0.619,0.647,,S-,0,
MDW,Chicago Midway,2022-01-23 14:00,20,16,0.768,0.831,,S-,0,
MDW,Chicago Midway,2022-01-23 15:00,19,15,0.255,0.236,,S-,0,
MDW,Chicago Midway,2022-01-23 16:00,20,15,0.082,0.161,,?1,0,
MDW,Chicago Midway,2022-01-23 17:00,20,15,0.065,0.072,,NP,0,
MDW,Chicago Midway,2022-01-23 18:00,21,14,0.05,0.059,,NP,0,
MDW,Chicago Midway,2022-01-23 19:00,22,10,0.05,0.177,,NP,0,
MDW,Chicago Midway,2022-01-23 20:00,22,10,0.05,0.058,,NP,0,
MDW,Chicago Midway,2022-01-23 21:00,22,8,0.05,0.06,,NP,0,
MDW,Chicago Midway,2022-01-23 22:00,21,7,0.05,0.058,,NP,0,
MDW,Chicago Midway,2022-01-23 23:00,18,9,0.05,0.061,,NP,0,
MDW,Chicago Midway,2022-01-24 00:00,15,8,0.05,0.068,,NP,0,
MDW,Chicago Midway,2022-01-24 01:00,13,6,0.05,0.07,,NP,0,
MDW,Chicago Midway,2022-01-24 02:00,12,3,0.053,0.077,,NP,0,
MDW,Chicago Midway,2022-01-24 03:00,11,3,0.065,0.095,,NP,0,
MDW,Chicago Midway,2022-01-24 04:00,13,6,0.083,0.099,,NP,0,
MDW,Chicago Midway,2022-01-24 05:00,13,9,0.056,0.081,,NP,0,
MDW,Chicago Midway,2022-01-24 06:00,14,6,0.054,0.077,,NP,0,
MDW,Chicago Midway,2022-01-24 07:00,15,5,0.069,0.091,,?0,0,
MDW,Chicago Midway,2022-01-24 08:00,16,,,,,?0,0,
MDW,Chicago Midway,2022-01-24 09:00,17,,,,,?1,0,
MDW,Chicago Midway,2022-01-24 10:00,18,,,,,?1,0,
MDW,Chicago Midway,2022-01-24 11:00,19,,,,,S-,0,
MDW,Chicago Midway,2022-01-24 12:00,20,,,,,S ,0,
MDW,Chicago Midway,2022-01-24 13:00,21,,,,,S ,0,
MDW,Chicago Midway,2022-01-24 14:00,22,,,,,S-,0,
MDW,Chicago Midway,2022-01-24 15:00,24,,,,,S-,0,
MDW,Chicago Midway,2022-01-24 16:00,26,,,,,S-,0,
MDW,Chicago Midway,2022-01-24 17:00,28,,,,,?1,0,
MDW,Chicago Midway,2022-01-24 18:00,28,,,,,NP,0,
MDW,Chicago Midway,2022-01-24 19:00,28,9,0.116,0.16,,NP,0,
MDW,Chicago Midway,2022-01-24 20:00,27,11,0.113,0.137,,NP,0,
MDW,Chicago Midway,2022-01-24 21:00,27,10,0.105,0.136,,NP,0,
MDW,Chicago Midway,2022-01-24 22:00,25,11,0.11,0.146,,NP,0,
MDW,Chicago Midway,2022-01-24 23:00,21,14,0.076,0.163,,NP,0,
MDW,Chicago Midway,2022-01-25 00:00,18,13,0.07,0.091,,NP,0,
MDW,Chicago Midway,2022-01-25 01:00,17,12,0.066,0.12,,NP,0,
MDW,Chicago Midway,2022-01-25 02:00,16,9,0.068,0.115,,NP,0,
MDW,Chicago Midway,2022-01-25 03:00,16,8,0.063,0.097,,NP,0,
MDW,Chicago Midway,2022-01-25 04:00,14,8,0.064,0.08,,NP,0,
MDW,Chicago Midway,2022-01-25 05:00,14,10,0.057,0.077,,NP,0,
MDW,Chicago Midway,2022-01-25 06:00,13,9,0.056,0.075,,NP,0,
MDW,Chicago Midway,2022-01-25 07:00,12,9,0.052,0.074,,NP,0,
MDW,Chicago Midway,2022-01-25 08:00,11,8,0.05,0.072,,NP,0,
MDW,Chicago Midway,2022-01-25 09:00,10,7,0.051,0.064,,NP,0,
MDW,Chicago Midway,2022-01-25 10:00,9,9,0.052,0.067,,NP,0,
MDW,Chicago Midway,2022-01-25 11:00,8,9,0.05,0.076,,NP,0,
MDW,Chicago Midway,2022-01-25 12:00,7,9,0.056,0.105,,NP,0,
MDW,Chicago Midway,2022-01-25 13:00,6,7,0.059,0.081,,NP,0,
MDW,Chicago Midway,2022-01-25 14:00,6,6,0.062,0.104,,NP,0,
MDW,Chicago Midway,2022-01-25 15:00,8,10,0.053,0.083,,NP,0,
MDW,Chicago Midway,2022-01-25 16:00,10,8,0.06,0.068,,NP,0,
MDW,Chicago Midway,2022-01-26 05:00,3,10,0.073,0.091,,NP,0,
MDW,Chicago Midway,2022-01-26 06:00,2,7,0.073,0.086,,NP,0,
MDW,Chicago Midway,2022-01-26 07:00,1,8,0.072,0.088,,NP,0,
MDW,Chicago Midway,2022-01-26 08:00,0,9,0.073,0.087,,NP,0,
MDW,Chicago Midway,2022-01-26 09:00,-1,8,0.069,0.086,,NP,0,
MDW,Chicago Midway,2022-01-26 10:00,-2,6,0.072,0.088,,NP,0,
MDW,Chicago Midway,2022-01-26 11:00,-2,5,0.082,0.095,,NP,0,
MDW,Chicago Midway,2022-01-26 12:00,-3,5,0.083,0.099,,NP,0,
MDW,Chicago Midway,2022-01-26 13:00,-4,4,0.092,0.093,,NP,0,
MDW,Chicago Midway,2022-01-26 14:00,-3,5,0.113,0.172,,NP,0,
MDW,Chicago Midway,2022-01-26 15:00,-2,4,0.166,0.181,,NP,0,
MDW,Chicago Midway,2022-01-26 16:00,1,6,0.116,0.147,,NP,0,
MDW,Chicago Midway,2022-01-26 17:00,5,7,0.081,0.094,,NP,0,
MDW,Chicago Midway,2022-01-26 18:00,7,7,0.074,0.104,,NP,0,
MDW,Chicago Midway,2022-01-26 19:00,9,7,0.071,0.086,,NP,0,
MDW,Chicago Midway,2022-01-26 20:00,10,7,0.061,0.072,,NP,0,
MDW,Chicago Midway,2022-01-26 21:00,12,6,0.08,0.094,,NP,0,
MDW,Chicago Midway,2022-01-26 22:00,13,10,0.082,0.086,,NP,0,
MDW,Chicago Midway,2022-01-26 23:00,10,9,0.078,0.096,,NP,0,
MDW,Chicago Midway,2022-01-27 00:00,9,8,0.088,0.1,,NP,0,
MDW,Chicago Midway,2022-01-27 01:00,9,7,0.089,0.107,,NP,0,
MDW,Chicago Midway,2022-01-27 02:00,8,8,0.091,0.108,,NP,0,
MDW,Chicago Midway,2022-01-27 03:00,9,8,0.082,0.099,,NP,0,
MDW,Chicago Midway,2022-01-27 04:00,11,8,0.076,0.097,,NP,0,
MDW,Chicago Midway,2022-01-27 05:00,15,14,0.063,0.083,,NP,0,
MDW,Chicago Midway,2022-01-27 06:00,15,11,0.062,0.08,,NP,0,
MDW,Chicago Midway,2022-01-27 07:00,16,12,0.059,0.077,,NP,0,
MDW,Chicago Midway,2022-01-27 08:00,18,13,0.053,0.074,,NP,0,
MDW,Chicago Midway,2022-01-27 09:00,19,11,0.056,0.075,,NP,0,
MDW,Chicago Midway,2022-01-27 10:00,20,11,0.054,0.074,,NP,0,
MDW,Chicago Midway,2022-01-27 11:00,21,11,0.056,0.078,,NP,0,
MDW,Chicago Midway,2022-01-27 12:00,22,12,0.056,0.077,,NP,0,
MDW,Chicago Midway,2022-01-27 13:00,24,11,0.058,0.077,,NP,0,
MDW,Chicago Midway,2022-01-27 14:00,25,9,0.064,0.08,,NP,0,
MDW,Chicago Midway,2022-01-27 15:00,27,10,0.062,0.087,,NP,0,
MDW,Chicago Midway,2022-01-27 16:00,29,12,0.07,0.083,,NP,0,
MDW,Chicago Midway,2022-01-27 17:00,31,17,0.063,0.073,,NP,0,
MDW,Chicago Midway,2022-01-27 18:00,31,14,0.07,0.081,,NP,0,
MDW,Chicago Midway,2022-01-27 19:00,31,12,0.069,0.094,,NP,0,
MDW,Chicago Midway,2022-01-27 20:00,32,12,0.062,0.093,,NP,0,
MDW,Chicago Midway,2022-01-27 21:00,32,9,0.076,0.097,,NP,0,
MDW,Chicago Midway,2022-01-27 22:00,33,10,0.074,0.1,,NP,0,
MDW,Chicago Midway,2022-01-27 23:00,30,5,0.087,0.115,,NP,0,
MDW,Chicago Midway,2022-01-28 00:00,31,,0.099,0.129,,M ,0,
MDW,Chicago Midway,2022-01-28 01:00,31,5,0.089,0.119,,NP,0,
MDW,Chicago Midway,2022-01-28 02:00,31,5,0.281,0.308,,S-,0,
MDW,Chicago Midway,2022-01-28 03:00,31,7,0.154,0.173,,?0,0,
MDW,Chicago Midway,2022-01-28 04:00,31,10,0.062,0.076,,?1,0,
MDW,Chicago Midway,2022-01-28 05:00,30,8,0.062,0.083,,?0,0,
MDW,Chicago Midway,2022-01-28 06:00,29,9,0.157,0.22,,?0,0,
MDW,Chicago Midway,2022-01-28 07:00,28,9,0.972,1.347,,S-,0,
MDW,Chicago Midway,2022-01-28 08:00,27,12,2.683,2.996,,S ,0,
MDW,Chicago Midway,2022-01-28 09:00,24,10,4.558,5.652,,S ,0,
MDW,Chicago Midway,2022-01-28 10:00,23,10,7.064,9.743,,S+,0,
MDW,Chicago Midway,2022-01-28 11:00,21,10,3.896,5.486,,S+,0,
MDW,Chicago Midway,2022-01-28 12:00,24,8,1.123,1.276,,S-,0,
MDW,Chicago Midway,2022-01-28 13:00,24,9,0.799,0.558,,S-,0,
MDW,Chicago Midway,2022-01-28 14:00,19,9,0.678,0.865,,S-,0,
MDW,Chicago Midway,2022-01-28 15:00,20,9,2.09,2.348,,S ,0,
MDW,Chicago Midway,2022-01-28 16:00,21,7,0.973,1.655,,S ,0,
MDW,Chicago Midway,2022-01-28 17:00,21,8,1.032,1.519,,S-,0,
MDW,Chicago Midway,2022-01-28 18:00,23,7,0.789,0.851,,S-,0,
MDW,Chicago Midway,2022-01-28 19:00,23,9,0.274,0.351,,S-,0,
MDW,Chicago Midway,2022-01-28 20:00,22,7,0.08,0.095,,NP,0,
MDW,Chicago Midway,2022-01-28 21:00,25,7,0.072,0.077,,NP,0,
MDW,Chicago Midway,2022-01-28 22:00,24,7,0.062,0.107,,NP,0,
MDW,Chicago Midway,2022-01-28 23:00,23,4,0.062,0.094,,NP,0,
MDW,Chicago Midway,2022-01-29 00:00,20,7,0.073,0.081,,NP,0,
MDW,Chicago Midway,2022-01-29 01:00,17,7,0.067,0.088,,NP,0,
MDW,Chicago Midway,2022-01-29 02:00,17,8,0.061,0.087,,NP,0,
MDW,Chicago Midway,2022-01-29 03:00,16,7,0.064,0.088,,NP,0,
MDW,Chicago Midway,2022-01-29 04:00,15,4,0.07,0.1,,NP,0,
MDW,Chicago Midway,2022-01-29 05:00,13,6,0.065,0.088,,NP,0,
MDW,Chicago Midway,2022-01-29 06:00,14,4,0.065,0.085,,NP,0,
MDW,Chicago Midway,2022-01-29 07:00,15,5,0.057,0.077,,NP,0,
MDW,Chicago Midway,2022-01-29 08:00,14,6,0.054,0.072,,NP,0,
MDW,Chicago Midway,2022-01-29 09:00,11,5,0.067,0.168,,NP,0,
MDW,Chicago Midway,2022-01-29 10:00,10,6,0.069,0.091,,NP,0,
MDW,Chicago Midway,2022-01-29 11:00,12,6,0.065,0.08,,NP,0,
MDW,Chicago Midway,2022-01-29 12:00,13,8,0.06,0.08,,NP,0,
MDW,Chicago Midway,2022-01-29 13:00,10,7,0.071,0.089,,NP,0,
MDW,Chicago Midway,2022-01-29 14:00,9,8,0.089,0.104,,NP,0,
MDW,Chicago Midway,2022-01-29 15:00,12,9,0.098,0.108,,NP,0,
MDW,Chicago Midway,2022-01-29 16:00,15,7,0.082,0.104,,NP,0,
MDW,Chicago Midway,2022-01-29 17:00,18,7,0.083,0.084,,NP,0,
MDW,Chicago Midway,2022-01-29 18:00,20,7,0.069,0.092,,NP,0,
MDW,Chicago Midway,2022-01-29 19:00,21,9,0.073,0.09,,NP,0,
MDW,Chicago Midway,2022-01-29 20:00,22,7,0.084,0.082,,NP,0,
MDW,Chicago Midway,2022-01-29 21:00,23,8,0.071,0.091,,NP,0,
MDW,Chicago Midway,2022-01-29 22:00,22,8,0.063,0.079,,NP,0,
MDW,Chicago Midway,2022-01-29 23:00,22,6,0.058,0.077,,NP,0,
MDW,Chicago Midway,2022-01-30 00:00,23,5,0.063,0.089,,NP,0,
MDW,Chicago Midway,2022-01-30 01:00,23,7,0.065,0.087,,NP,0,
MDW,Chicago Midway,2022-01-30 02:00,23,5,0.066,0.086,,NP,0,
MDW,Chicago Midway,2022-01-30 03:00,23,7,0.074,0.096,,NP,0,
MDW,Chicago Midway,2022-01-30 04:00,23,7,0.059,0.079,,NP,0,
MDW,Chicago Midway,2022-01-30 05:00,22,4,0.063,0.089,,NP,0,
MDW,Chicago Midway,2022-01-30 06:00,17,5,0.072,0.093,,NP,0,
MDW,Chicago Midway,2022-01-30 07:00,19,4,0.073,0.102,,NP,0,
MDW,Chicago Midway,2022-01-30 08:00,18,5,0.116,0.1,,NP,0,
MDW,Chicago Midway,2022-01-30 09:00,18,2,0.084,0.106,,NP,0,
MDW,Chicago Midway,2022-01-30 10:00,17,4,0.099,0.119,,NP,0,
MDW,Chicago Midway,2022-01-30 11:00,15,2,0.116,0.147,,?0,0,
MDW,Chicago Midway,2022-01-30 12:00,16,4,0.136,0.144,,NP,0,
MDW,Chicago Midway,2022-01-30 13:00,16,6,0.127,0.164,,NP,0,
MDW,Chicago Midway,2022-01-30 14:00,19,10,0.124,0.187,,NP,0,
MDW,Chicago Midway,2022-01-30 15:00,21,9,0.152,0.188,,NP,0,
MDW,Chicago Midway,2022-01-30 16:00,24,8,0.168,0.182,,NP,0,
MDW,Chicago Midway,2022-01-30 17:00,28,7,0.167,0.178,,NP,0,
